date,yield_rate
2004-12-10,2.086117756965709
2004-12-13,2.082985303914867
2004-12-14,2.086261784739506
2004-12-15,2.083941617484695
2004-12-16,2.0926581637523722
2004-12-17,2.1107039998683765
2004-12-20,2.1073485152173386
2004-12-21,2.1229308806343714
2004-12-22,2.120450904200468
2004-12-23,2.1047837875675808
2004-12-24,2.100824079257619
2004-12-27,2.1129221336390738
2004-12-28,2.108364366487396
2004-12-29,2.1222935417109614
2004-12-30,2.1183517498408206
2004-12-31,2.1105544389979283
2005-01-03,2.107405596032473
2005-01-04,2.106423414768047
2005-01-05,2.1134772469768395
2005-01-06,2.0907397389464863
2005-01-07,2.0801683510766504
2005-01-10,2.07239622329946
2005-01-11,2.0926994789187994
2005-01-12,2.0950055526705285
2005-01-13,2.0773783349303527
2005-01-14,2.0840261081202582
2005-01-17,2.0763704466628083
2005-01-18,2.084371679406962
2005-01-19,2.0802820497462453
2005-01-20,2.093125598487211
2005-01-21,2.0889428925385984
2005-01-24,2.076069157057667
2005-01-25,2.0730818216496667
2005-01-26,2.078865354483596
2005-01-27,2.0825121364086696
2005-01-28,2.07407673354563
2005-01-31,2.0766750763321897
2005-02-01,2.06903221071173
2005-02-02,2.077636635258086
2005-02-03,2.08716095846378
2005-02-04,2.078959925492803
2005-02-07,2.0830637940912404
2005-02-08,2.0926791356702448
2005-02-09,2.0822756059052803
2005-02-10,2.0755191723326463
2005-02-11,2.0748937519523216
2005-02-14,2.078212814780897
2005-02-15,2.0824809511369353
2005-02-16,2.0796054616351203
2005-02-17,2.0859847535585954
2005-02-18,2.0840040253820846
2005-02-21,2.0958673019937955
2005-02-22,2.0902839052020403
2005-02-23,2.089067464155253
2005-02-24,2.0955568619064695
2005-02-25,2.102192439024229
2005-02-28,2.094096936953423
2005-03-01,2.092150178668576
2005-03-02,2.095655320761648
2005-03-03,2.083078119410916
2005-03-04,2.076418365336854
2005-03-07,2.0666889519558067
2005-03-08,2.0696255027665886
2005-03-09,2.078043330334296
2005-03-10,2.080128567514598
2005-03-11,2.0762969286843567
2005-03-14,2.0836727599196925
2005-03-15,2.0813363869916897
2005-03-16,2.096776835342566
2005-03-17,2.10015533438024
2005-03-18,2.1062445010172186
2005-03-21,2.1162275164068793
2005-03-22,2.1162379968197502
2005-03-23,2.1296599043189244
2005-03-24,2.129801307820254
2005-03-29,2.1326380389645463
2005-03-30,2.129670317778612
2005-03-31,2.110882245520073
2005-04-01,2.0943877470095877
2005-04-04,2.098945965955565
2005-04-05,2.100481985690534
2005-04-06,2.096604712513986
2005-04-07,2.080250108119784
2005-04-08,2.080077462731002
2005-04-11,2.0734536186868713
2005-04-12,2.0752392705113225
2005-04-13,2.0733777829841196
2005-04-14,2.0706717176467127
2005-04-15,2.05391880066518
2005-04-18,2.046546857149669
2005-04-19,2.0457707655974033
2005-04-20,2.046340151089285
2005-04-21,2.050937020596956
2005-04-22,2.040200667289545
2005-04-25,2.041206201903233
2005-04-26,2.03752188948579
2005-04-27,2.0329239253404943
2005-04-28,2.02394382411379
2005-04-29,2.0263355771694425
2005-05-02,2.02451597268151
2005-05-03,2.018663846656147
2005-05-04,2.0246081253524153
2005-05-05,2.020605618119182
2005-05-06,2.0238774306207685
2005-05-09,2.0278180150371856
2005-05-10,2.021215447482866
2005-05-11,2.022799092669178
2005-05-12,2.027997578817308
2005-05-13,2.02744664143801
2005-05-16,2.03122572528485
2005-05-17,2.030690782109382
2005-05-18,2.0269859125084353
2005-05-19,2.0316232305915696
2005-05-20,2.0341666598513086
2005-05-23,2.0366422102755797
2005-05-24,2.02564027219891
2005-05-25,2.020813840895718
2005-05-26,2.0239737888368836
2005-05-27,2.023291295652311
2005-05-30,2.0223824354868607
2005-05-31,2.016071881527447
2005-06-01,1.9870131896622254
2005-06-02,2.00756999361153
2005-06-03,2.0072846756615985
2005-06-06,2.0110137275813136
2005-06-07,2.0058589995836527
2005-06-08,1.9972995402564284
2005-06-09,2.005068476626208
2005-06-10,2.0094642647987695
2005-06-13,2.0003721935815104
2005-06-14,2.0024010308121616
2005-06-15,2.0154179055930403
2005-06-16,2.0157703205682926
2005-06-17,2.0136826573399684
2005-06-20,2.0027265655327975
2005-06-21,1.9807283532866269
2005-06-22,1.972942596050409
2005-06-23,1.976628916307257
2005-06-24,1.979170522571994
2005-06-27,1.9817970438433652
2005-06-28,1.9895326271471443
2005-06-29,1.9859581282899486
2005-06-30,1.9876021536545851
2005-07-01,1.9922357930012016
2005-07-04,2.0118252119271895
2005-07-05,2.0189276739934425
2005-07-06,2.018467948302017
2005-07-07,2.007822735453375
2005-07-08,2.014400573248771
2005-07-11,2.0217803916121584
2005-07-12,2.0247717799721405
2005-07-13,2.029587897111266
2005-07-14,2.0316605346280063
2005-07-15,2.0372700276406395
2005-07-18,2.0348891909478937
2005-07-19,2.039616482611337
2005-07-20,2.0397729408904257
2005-07-21,2.0369865162336436
2005-07-22,2.0338897035712993
2005-07-25,2.0339167665988462
2005-07-26,2.0414224167889787
2005-07-27,2.046005010329096
2005-07-28,2.0491357994994632
2005-07-29,2.050001998155382
2005-08-01,2.061250740014596
2005-08-02,2.053469601826874
2005-08-03,2.0606284459003033
2005-08-04,2.0628735835965384
2005-08-05,2.072505350924231
2005-08-08,2.0720788348707093
2005-08-09,2.0757086829113804
2005-08-10,2.075762469534786
2005-08-11,2.0686771791658893
2005-08-12,2.062038393985315
2005-08-15,2.057956965945693
2005-08-16,2.0545384961954682
2005-08-17,2.0539956211408668
2005-08-18,2.04854582072726
2005-08-19,2.049754261757953
2005-08-22,2.0514005033172573
2005-08-23,2.0560774948594465
2005-08-24,2.059886955234797
2005-08-25,2.056152805794628
2005-08-26,2.0614324872773624
2005-08-29,2.0601093946618074
2005-08-30,2.06233962096764
2005-08-31,2.055002439185878
2005-09-01,2.0310426202610974
2005-09-02,2.019083081683353
2005-09-05,2.015841146176201
2005-09-06,2.0264289732731053
2005-09-07,2.0289547425951575
2005-09-08,2.031151192575493
2005-09-09,2.0355932259051985
2005-09-12,2.0472784071922128
2005-09-13,2.0471202798902914
2005-09-14,2.0499670969108412
2005-09-15,2.0540544218067533
2005-09-16,2.0565492511560644
2005-09-19,2.0529255562957838
2005-09-20,2.0460168319015697
2005-09-21,2.0417704233513487
2005-09-22,2.041655720033769
2005-09-23,2.059441216986064
2005-09-26,2.0685238102706074
2005-09-27,2.071547682698456
2005-09-28,2.0787364081704256
2005-09-29,2.0996806879745766
2005-09-30,2.100222614761049
2005-10-03,2.1053786004213153
2005-10-04,2.104354167573002
2005-10-05,2.1061464750864487
2005-10-06,2.111123099091055
2005-10-07,2.1481185667196208
2005-10-10,2.1433698190353843
2005-10-11,2.151530136994104
2005-10-12,2.1449516748153044
2005-10-13,2.1425487081899064
2005-10-14,2.1383312148452402
2005-10-17,2.170347373678493
2005-10-18,2.172561658390542
2005-10-19,2.1470568467089692
2005-10-20,2.1774123301219808
2005-10-21,2.162401355388908
2005-10-24,2.1587947153426605
2005-10-25,2.181376917371413
2005-10-26,2.230072119727795
2005-10-27,2.241033332109931
2005-10-28,2.2643049553476975
2005-10-31,2.2564730931385335
2005-11-01,2.2748250084594264
2005-11-02,2.301358372422033
2005-11-03,2.270848944560639
2005-11-04,2.2614717072480324
2005-11-07,2.2991061189954856
2005-11-08,2.310051239669159
2005-11-09,2.334868585483532
2005-11-10,2.3303283323618253
2005-11-11,2.3305101368753247
2005-11-14,2.345647879711495
2005-11-15,2.353323885062779
2005-11-16,2.333848693245542
2005-11-17,2.354904909152725
2005-11-18,2.4323196260579705
2005-11-21,2.441097646233317
2005-11-22,2.434551548893268
2005-11-23,2.4332354498745787
2005-11-24,2.418867862210677
2005-11-25,2.4278247673818387
2005-11-28,2.443007237821755
2005-11-29,2.4413090809779625
2005-11-30,2.4568245569890723
2005-12-01,2.4230400691951526
2005-12-02,2.4141669021099226
2005-12-05,2.4179248697185587
2005-12-06,2.411260584167353
2005-12-07,2.4154688863931533
2005-12-08,2.4260408000168368
2005-12-09,2.444127182674063
2005-12-12,2.4417080512901586
2005-12-13,2.444634134864721
2005-12-14,2.4520356865537276
2005-12-15,2.4629897322832983
2005-12-16,2.468160094464271
2005-12-19,2.472613264478063
2005-12-20,2.4753653636796473
2005-12-21,2.4864168224386476
2005-12-22,2.4886101189669487
2005-12-23,2.489115645980291
2005-12-27,2.487647674660892
2005-12-28,2.4804484727981126
2005-12-29,2.4851241204659598
2005-12-30,2.482351504370873
2006-01-02,2.4948568803311426
2006-01-03,2.4969037198000548
2006-01-04,2.474072165539401
2006-01-05,2.4672099689257023
2006-01-06,2.464561205750433
2006-01-09,2.4663046474570596
2006-01-10,2.483533194277701
2006-01-11,2.5050476035299107
2006-01-12,2.4903807243334524
2006-01-13,2.4874591328164106
2006-01-16,2.4916205671679235
2006-01-17,2.4850235089202783
2006-01-18,2.498410581121976
2006-01-19,2.5150734308572478
2006-01-20,2.515074376977603
2006-01-23,2.5164460972975027
2006-01-24,2.5137233687481615
2006-01-25,2.521328815496484
2006-01-26,2.51975637092185
2006-01-27,2.5252707770521985
2006-01-30,2.540870290977758
2006-01-31,2.5475130216428337
2006-02-01,2.547169700886774
2006-02-02,2.551556053644115
2006-02-03,2.54993766894072
2006-02-06,2.546606212279816
2006-02-07,2.545904666070163
2006-02-08,2.5520462906578696
2006-02-09,2.557153394091733
2006-02-10,2.5527702432601247
2006-02-13,2.5582903681997986
2006-02-14,2.559073087655432
2006-02-15,2.5585154029139336
2006-02-16,2.5613913886464945
2006-02-17,2.5546511105700525
2006-02-20,2.5544017184441676
2006-02-21,2.5679302430908226
2006-02-22,2.575698561424589
2006-02-23,2.594939865169582
2006-02-24,2.5996274405805244
2006-02-27,2.6092919042623293
2006-02-28,2.616879785449357
2006-03-01,2.627416357938935
2006-03-02,2.644350653171622
2006-03-03,2.6583678159907316
2006-03-06,2.6597243630496163
2006-03-07,2.659213085852674
2006-03-08,2.665395447521074
2006-03-09,2.666003538046102
2006-03-10,2.672574892061426
2006-03-13,2.6786122673540445
2006-03-14,2.670919448733927
2006-03-15,2.6779677999580094
2006-03-16,2.6892454083051938
2006-03-17,2.7037410383216987
2006-03-20,2.7124131008979004
2006-03-21,2.7228304119213305
2006-03-22,2.7196399209533286
2006-03-23,2.72233008142262
2006-03-24,2.7243876818437855
2006-03-27,2.724826024907152
2006-03-28,2.768046517576882
2006-03-29,2.787144730849152
2006-03-30,2.797147121583118
2006-03-31,2.7998178580581894
2006-04-03,2.8141492501395273
2006-04-04,2.813973834331612
2006-04-05,2.8183057222979313
2006-04-06,2.73269856600117
2006-04-07,2.7284996664330174
2006-04-10,2.735011244576495
2006-04-11,2.7420132739544862
2006-04-12,2.7347394753545498
2006-04-13,2.7466221428380146
2006-04-18,2.7413572832019293
2006-04-19,2.745423408731542
2006-04-20,2.7534076595922508
2006-04-21,2.7498494539817178
2006-04-24,2.7574405354709004
2006-04-25,2.782475619851253
2006-04-26,2.8195755763279604
2006-04-27,2.832817639333709
2006-04-28,2.831167410852103
2006-05-02,2.8402808733654856
2006-05-03,2.825225886078693
2006-05-04,2.8371650858787314
2006-05-05,2.8418076712270355
2006-05-08,2.850006726972273
2006-05-09,2.8722857050220014
2006-05-10,2.865404671003221
2006-05-11,2.8763769017289555
2006-05-12,2.8761301225912503
2006-05-15,2.8593674694293005
2006-05-16,2.851325482501763
2006-05-17,2.8668950039284398
2006-05-18,2.865881881622952
2006-05-19,2.8762974018250262
2006-05-22,2.864869156770662
2006-05-23,2.870267085898165
2006-05-24,2.8629473174630857
2006-05-25,2.8700758624581995
2006-05-26,2.8708941332535525
2006-05-29,2.8789996194697185
2006-05-30,2.898538265857359
2006-05-31,2.9156406416906795
2006-06-01,2.936091392401644
2006-06-02,2.9224003889532386
2006-06-05,2.937593005961526
2006-06-06,2.953618560891745
2006-06-07,2.961513423348825
2006-06-08,2.922687713288787
2006-06-09,2.9076230609102787
2006-06-12,2.9107794016453123
2006-06-13,2.90821596494005
2006-06-14,2.923493705743279
2006-06-15,2.937266283920486
2006-06-16,2.937106449604015
2006-06-19,2.957547440428238
2006-06-20,2.961193879419728
2006-06-21,2.971399973154887
2006-06-22,2.9761876742176194
2006-06-23,2.987452839969978
2006-06-26,3.0088101053142418
2006-06-27,3.0360963577440967
2006-06-28,3.0307486984381207
2006-06-29,3.0186444292129866
2006-06-30,3.027900681172279
2006-07-03,3.026372708371259
2006-07-04,3.020971776117418
2006-07-05,3.040926438160286
2006-07-06,3.063502822992814
2006-07-07,3.064027536291326
2006-07-10,3.064558929200175
2006-07-11,3.062915829897309
2006-07-12,3.0734342266445562
2006-07-13,3.0747254053037927
2006-07-14,3.0614927535915055
2006-07-17,3.071516404976273
2006-07-18,3.0803292682881596
2006-07-19,3.091811705794871
2006-07-20,3.093009732817812
2006-07-21,3.088992709477048
2006-07-24,3.097692059763813
2006-07-25,3.093726475459518
2006-07-26,3.1063679275478693
2006-07-27,3.109225243188943
2006-07-28,3.105743941733315
2006-07-31,3.117378301749823
2006-08-01,3.1208954814091268
2006-08-02,3.122997897177936
2006-08-03,3.1536617530310864
2006-08-04,3.1599402616773937
2006-08-07,3.168078135900831
2006-08-08,3.175750272805227
2006-08-09,3.1846540629151203
2006-08-10,3.184659123937014
2006-08-11,3.1967310861317313
2006-08-14,3.2120167368776222
2006-08-15,3.2093607610806063
2006-08-16,3.218184217965288
2006-08-17,3.220419850965616
2006-08-18,3.2309039156245523
2006-08-21,3.231379531225893
2006-08-22,3.2118343030504555
2006-08-23,3.2145846220937675
2006-08-24,3.218626669856539
2006-08-25,3.2186349350163415
2006-08-28,3.222960343936566
2006-08-29,3.230080741132811
2006-08-30,3.238092683280114
2006-08-31,3.2559157579139413
2006-09-01,3.2653575300531523
2006-09-04,3.2688105244727272
2006-09-05,3.280262529688608
2006-09-06,3.297792753151038
2006-09-07,3.314197430013051
2006-09-08,3.3123462651511093
2006-09-11,3.328728666510251
2006-09-12,3.3426190220416694
2006-09-13,3.339120934921515
2006-09-14,3.3432228845624508
2006-09-15,3.337607070772848
2006-09-18,3.3553247726278563
2006-09-19,3.353210116026846
2006-09-20,3.354483238750779
2006-09-21,3.3619150728880682
2006-09-22,3.3471512506396253
2006-09-25,3.319014103404453
2006-09-26,3.3424218885019457
2006-09-27,3.349548014771435
2006-09-28,3.3652923094044005
2006-09-29,3.374653593846713
2006-10-02,3.3375101943018213
2006-10-03,3.346101081594031
2006-10-04,3.3546856486738936
2006-10-05,3.357997802123896
2006-10-06,3.3596931130938064
2006-10-09,3.3639302778546862
2006-10-10,3.3721690090015226
2006-10-11,3.3792615548646063
2006-10-12,3.3839742493349485
2006-10-13,3.392085253206358
2006-10-16,3.392955698190747
2006-10-17,3.392254484407203
2006-10-18,3.3880574306572253
2006-10-19,3.3995861761706765
2006-10-20,3.406028465436721
2006-10-23,3.4169515473337144
2006-10-24,3.4279251488958375
2006-10-25,3.437250383526586
2006-10-26,3.446517765515256
2006-10-27,3.45045820715782
2006-10-30,3.4524917633022456
2006-10-31,3.4488998411781613
2006-11-01,3.4379545729641654
2006-11-02,3.457367650351646
2006-11-03,3.471484069335876
2006-11-06,3.4770338467150523
2006-11-07,3.481208936937321
2006-11-08,3.486404173407477
2006-11-09,3.501025681252646
2006-11-10,3.4866442505732675
2006-11-13,3.4835328577097115
2006-11-14,3.488861095086703
2006-11-15,3.497622176634245
2006-11-16,3.500461306446805
2006-11-17,3.4974447565864266
2006-11-20,3.481311273470929
2006-11-21,3.4914842131281496
2006-11-22,3.4875808847287897
2006-11-23,3.506811833677576
2006-11-24,3.500567333084564
2006-11-27,3.5027030743220666
2006-11-28,3.4954587239015584
2006-11-29,3.497543198568652
2006-11-30,3.5097325353082365
2006-12-01,3.507811886056988
2006-12-04,3.4852759923612893
2006-12-05,3.4991241669151267
2006-12-06,3.5076343926013998
2006-12-07,3.527294013535151
2006-12-08,3.533093756989146
2006-12-11,3.545321997913911
2006-12-12,3.5491988533608705
2006-12-13,3.5495287377829463
2006-12-14,3.5567561505297065
2006-12-15,3.5549704630592696
2006-12-18,3.568021759833915
2006-12-19,3.577097742475029
2006-12-20,3.5836878894876745
2006-12-21,3.5924101328186873
2006-12-22,3.5979872406499736
2006-12-27,3.606597116926979
2006-12-28,3.59977265617637
2006-12-29,3.6178472564776767
2007-01-02,3.6202383786759342
2007-01-03,3.619616357261823
2007-01-04,3.6304248211172245
2007-01-05,3.6384502412172894
2007-01-08,3.641851083748293
2007-01-09,3.6525617735348286
2007-01-10,3.667772166470035
2007-01-11,3.6514135128016907
2007-01-12,3.6572395911017863
2007-01-15,3.658711859076801
2007-01-16,3.6578702219599317
2007-01-17,3.65752694310447
2007-01-18,3.668589610063623
2007-01-19,3.675003827435878
2007-01-22,3.673680348523205
2007-01-23,3.678534408532638
2007-01-24,3.6778468827089132
2007-01-25,3.6848744767536186
2007-01-26,3.6928182001612355
2007-01-29,3.6926160727601793
2007-01-30,3.68890072141957
2007-01-31,3.6914416749151227
2007-02-01,3.690987104644455
2007-02-02,3.680847476772229
2007-02-05,3.6794456100220447
2007-02-06,3.689565206366547
2007-02-07,3.7001538554007594
2007-02-08,3.7132738416103446
2007-02-09,3.716521259542607
2007-02-12,3.7133819036408036
2007-02-13,3.7174460911644114
2007-02-14,3.7225322672825016
2007-02-15,3.7230068036373054
2007-02-16,3.724137619735923
2007-02-19,3.734240912852185
2007-02-20,3.735551074910773
2007-02-21,3.736092474885155
2007-02-22,3.742477980079485
2007-02-23,3.7493735267939425
2007-02-26,3.748327479459528
2007-02-27,3.741657828363304
2007-02-28,3.7216431512889647
2007-03-01,3.7180744127826157
2007-03-02,3.7158892036032563
2007-03-05,3.711047467334166
2007-03-06,3.727839250608647
2007-03-07,3.7354176547176485
2007-03-08,3.760435267898195
2007-03-09,3.779453698241403
2007-03-12,3.779973620668025
2007-03-13,3.785026661797924
2007-03-14,3.7780439235643715
2007-03-15,3.7856927854911864
2007-03-16,3.7813467383388693
2007-03-19,3.790837671674746
2007-03-20,3.79149390479745
2007-03-21,3.794308097218312
2007-03-22,3.7939785564412967
2007-03-23,3.8006386138439527
2007-03-26,3.803807917450016
2007-03-27,3.810196051929719
2007-03-28,3.8115996507318424
2007-03-29,3.82407249590271
2007-03-30,3.8291516303756747
2007-04-02,3.8382408412215145
2007-04-03,3.8416801507752214
2007-04-04,3.8426931361644896
2007-04-05,3.847778230192364
2007-04-10,3.8606694092442817
2007-04-11,3.8721410972830936
2007-04-12,3.8782080165325175
2007-04-13,3.8819298789659955
2007-04-16,3.8800598456813082
2007-04-17,3.8791672347480555
2007-04-18,3.881248725950305
2007-04-19,3.889152698522535
2007-04-20,3.893767279408124
2007-04-23,3.892746843475864
2007-04-24,3.893982424019422
2007-04-25,3.8938876992258677
2007-04-26,3.904002660059467
2007-04-27,3.912616069962701
2007-04-30,3.9140611914058545
2007-05-02,3.92146236111217
2007-05-03,3.9212068454077182
2007-05-04,3.9164976721955505
2007-05-07,3.925462668222393
2007-05-08,3.923217298297606
2007-05-09,3.927995557788334
2007-05-10,3.934443895662118
2007-05-11,3.9316902300548975
2007-05-14,3.940791770463747
2007-05-15,3.9520323593339
2007-05-16,3.963374512702138
2007-05-17,3.970145088500847
2007-05-18,3.97426201620105
2007-05-21,3.9798045112555696
2007-05-22,3.982259214506283
2007-05-23,3.992289742390902
2007-05-24,3.9936417568829023
2007-05-25,3.9999727443927826
2007-05-28,4.0186948474764845
2007-05-29,4.009619150499535
2007-05-30,4.010565782824458
2007-05-31,4.020344957724104
2007-06-01,4.0265865789939825
2007-06-04,4.024660825557586
2007-06-05,4.0265275269829965
2007-06-06,4.023095214165297
2007-06-07,4.03734030810217
2007-06-08,4.0354051178295824
2007-06-11,4.034235554120915
2007-06-12,4.044775138247618
2007-06-13,4.045385149303347
2007-06-14,4.042425144145341
2007-06-15,4.049773398787191
2007-06-18,4.049485963234421
2007-06-19,4.0424424805414985
2007-06-20,4.04979111095726
2007-06-21,4.051723725128214
2007-06-22,4.0559716756566955
2007-06-25,4.051187616180022
2007-06-26,4.058098613368882
2007-06-27,4.054166356294007
2007-06-28,4.063812675070413
2007-06-29,4.073484915713816
2007-07-02,4.074128980721038
2007-07-03,4.0689242736510245
2007-07-04,4.077459520277474
2007-07-05,4.091579673321649
2007-07-06,4.099006762971506
2007-07-09,4.0953059638305955
2007-07-10,4.087532391233664
2007-07-11,4.091482025020246
2007-07-12,4.099273349080831
2007-07-13,4.109181475938595
2007-07-16,4.100209842733714
2007-07-17,4.102536873953394
2007-07-18,4.101666907669356
2007-07-19,4.117915186389663
2007-07-20,4.117130162884349
2007-07-23,4.117066849045757
2007-07-24,4.123829748092057
2007-07-25,4.123846758145312
2007-07-26,4.110652815090792
2007-07-27,4.10395387587834
2007-07-30,4.096929457253442
2007-07-31,4.110860645932996
2007-08-01,4.099395958883629
2007-08-02,4.1194312413562795
2007-08-03,4.114036081305135
2007-08-06,4.0956051355989285
2007-08-07,4.107630783825049
2007-08-08,4.130561446437168
2007-08-09,4.108544760161199
2007-08-10,4.057886095925239
2007-08-13,4.068966989586885
2007-08-14,4.073732578113833
2007-08-15,4.033890306398052
2007-08-16,3.992402382923646
2007-08-17,3.9377282295036333
2007-08-20,3.9393935778992
2007-08-21,3.8864858470607895
2007-08-22,3.9470917210284986
2007-08-23,4.003875504621058
2007-08-24,3.964151239514246
2007-08-27,3.980187113787654
2007-08-28,3.946242192497834
2007-08-29,3.9273597402738933
2007-08-30,3.93640133182885
2007-08-31,3.9325702257347803
2007-09-03,3.9410179704124104
2007-09-04,3.946455946285336
2007-09-05,3.959097072438285
2007-09-06,3.9426942587100062
2007-09-07,3.9218221059618608
2007-09-10,3.909606354028598
2007-09-11,3.9237228598993354
2007-09-12,3.9250699007848415
2007-09-13,3.924051783207175
2007-09-14,3.9077124407837234
2007-09-17,3.9198591290826146
2007-09-18,3.9322600690264617
2007-09-19,3.9063782951715176
2007-09-20,3.9081542472595885
2007-09-21,3.9024447386627203
2007-09-24,3.9051676171581544
2007-09-25,3.9078115539139007
2007-09-26,3.9115575152851045
2007-09-27,3.904028876737719
2007-09-28,3.8875680286611782
2007-10-01,3.875475671457228
2007-10-02,3.8807674606884084
2007-10-03,3.853500177673272
2007-10-04,3.857760183048396
2007-10-05,3.8678326763341917
2007-10-08,3.8665525631148623
2007-10-09,3.8682356172584895
2007-10-10,3.8759168024424335
2007-10-11,3.8705254532382405
2007-10-12,3.9152304924235932
2007-10-15,3.9371045533081634
2007-10-16,3.9300004462370457
2007-10-17,3.9358175134721014
2007-10-18,3.932439862152217
2007-10-19,3.907097239449995
2007-10-22,3.8965087672946748
2007-10-23,3.900337574613711
2007-10-24,3.888649017263752
2007-10-25,3.8864723286303704
2007-10-26,3.896514119396141
2007-10-29,3.903048698017817
2007-10-30,3.9276285886400637
2007-10-31,3.9423540208854657
2007-11-01,3.9402973651913378
2007-11-02,3.92783468551253
2007-11-05,3.921460023140254
2007-11-06,3.922618816622948
2007-11-07,3.9175734703530076
2007-11-08,3.8997033844974314
2007-11-09,3.891399299978007
2007-11-12,3.9045224225820663
2007-11-13,3.9052214246882335
2007-11-14,3.907397914894262
2007-11-15,3.910295660845316
2007-11-16,3.901404764352962
2007-11-19,3.899190934954746
2007-11-20,3.891096051171541
2007-11-21,3.88763417013439
2007-11-22,3.8887546132181563
2007-11-23,3.875936702925722
2007-11-26,3.869381194780635
2007-11-27,3.8610475298223776
2007-11-28,3.8703298558142802
2007-11-29,3.869918564010547
2007-11-30,3.8758983658306683
2007-12-03,3.8713910901594377
2007-12-04,3.8734582860175917
2007-12-05,3.8645481014734857
2007-12-06,3.887115329415728
2007-12-07,3.89666841645763
2007-12-10,3.912204350219156
2007-12-11,3.91618694915699
2007-12-12,3.9078542143532324
2007-12-13,3.9176675205363494
2007-12-14,3.91722054628402
2007-12-17,3.903668974593793
2007-12-18,3.875912549516972
2007-12-19,3.874704373702694
2007-12-20,3.8726642873369395
2007-12-21,3.879835912735215
2007-12-24,3.8985460723667598
2007-12-27,3.883579739696415
2007-12-28,3.892616770059277
2007-12-31,3.9157962008898113
2008-01-02,3.86851946824495
2008-01-03,3.8554417744157914
2008-01-04,3.8616658408016464
2008-01-07,3.8822006694262763
2008-01-08,3.8872285014340697
2008-01-09,3.8819040684546886
2008-01-10,3.8872986750774103
2008-01-11,3.884523578766329
2008-01-14,3.8550493400082253
2008-01-15,3.8372635089980025
2008-01-16,3.8138135757380187
2008-01-17,3.808616095762983
2008-01-18,3.7985454345480654
2008-01-21,3.7404494095134204
2008-01-22,3.669282804168209
2008-01-23,3.6079436801345417
2008-01-24,3.723268046717746
2008-01-25,3.757981576860326
2008-01-28,3.7258401550330253
2008-01-29,3.7445040125313667
2008-01-30,3.734027829145695
2008-01-31,3.684158388726706
2008-02-01,3.6994147631315286
2008-02-04,3.715512756651277
2008-02-05,3.6733578014890225
2008-02-06,3.656179872995466
2008-02-07,3.605699534366905
2008-02-08,3.56221318254154
2008-02-11,3.59435257564562
2008-02-12,3.6102971261197663
2008-02-13,3.63688567466303
2008-02-14,3.6455577704666946
2008-02-15,3.640843598246464
2008-02-18,3.669766640349239
2008-02-19,3.678521494019603
2008-02-20,3.7029788241111685
2008-02-21,3.740158023221987
2008-02-22,3.7289461616862085
2008-02-25,3.7202575137327405
2008-02-26,3.7430686697295044
2008-02-27,3.7280989641766
2008-02-28,3.7184443309918356
2008-02-29,3.676288056502061
2008-03-03,3.682604792666068
2008-03-04,3.7152365501576337
2008-03-05,3.7287308887904387
2008-03-06,3.7609986312788957
2008-03-07,3.738805666809781
2008-03-10,3.735457508475156
